,code,name
500,00531,顺诚
501,00532,WKKINTL(HOLD)
502,00533,金利来集团
503,00535,金地商置
504,00536,贸易通
505,00538,味千(中国)
506,00539,冠华国际控股
507,00540,迅捷环球控股
508,00542,新岭域集团
509,00543,太平洋网络
510,00544,大同集团
511,00546,阜丰集团
512,00547,数字王国
513,00548,深圳高速公路股份
514,00549,奇峰化纤
515,00550,先传媒
516,00551,裕元集团
517,00552,中国通信服务
518,00553,南京熊猫电子股份
519,00554,汉思能源
520,00555,御泰中彩控股
521,00556,泛亚环保
522,00557,CITYE-SOLUTION
523,00558,力劲科技
524,00559,德泰新能源集团
525,00560,珠江船务
526,00562,保昌控股
527,00563,上实城市开发
528,00564,郑煤机
529,00565,锦艺集团控股
530,00566,汉能薄膜发电
531,00567,大昌微线集团
532,00568,山东墨龙
533,00569,中国自动化
534,00570,中国中药
535,00571,丰德丽控股
536,00572,中达金融集团
537,00573,稻香控股
538,00574,百信药业
539,00575,励晶太平洋
540,00576,浙江沪杭甬
541,00577,十三集团
542,00578,融信资源
543,00579,京能清洁能源
544,00580,赛晶电力电子
545,00581,中国东方集团
546,00582,蓝鼎国际
547,00583,南潮控股
548,00585,意马国际
549,00586,海螺创业
550,00587,华瀚健康
551,00588,北京北辰实业股份
552,00589,宝国国际
553,00590,六福集团
554,00591,中国高精密
555,00592,BOSSINIINT'L
556,00593,天洋国际控股
557,00595,AVCONCEPTHOLD
558,00596,浪潮国际
559,00597,华润微电子
560,00598,中国外运
561,00599,怡邦行控股
562,00600,中国基建投资
563,00601,权智(国际)
564,00602,佳华百货控股
565,00603,中油燃气
566,00604,深圳控股
567,00605,中国金融投资管理
568,00606,中国粮油控股
569,00607,丰盛控股
570,00608,达利国际
571,00609,天德化工
572,00610,WAIKEEHOLD
573,00611,中国核能科技
574,00612,中国投资基金公司
575,00613,YUGANGINT'L
576,00615,东强电子集团
577,00616,高山企业
578,00617,百利保控股
579,00618,北大资源
580,00619,南华金融
581,00620,大唐西市
582,00621,坛金矿业
583,00622,威华达控股
584,00623,中视金桥
585,00625,睿富房地产基金
586,00626,大众金融控股
587,00627,佑威国际
588,00628,华银控股
589,00629,悦达矿业
590,00630,隽泰控股
591,00631,三一国际
592,00632,东方明珠石油
593,00633,中国全通
594,00635,彩星集团
595,00636,嘉里物流
596,00637,利记
597,00638,建溢集团
598,00639,首钢资源
599,00640,星谦发展
600,00641,恒天立信
601,00642,PALADINPREF
602,00643,恒富控股
603,00645,安域亚洲
604,00646,中国环保科技
605,00647,JOYCEBOUTIQUE
606,00648,中国华仁医疗
607,00649,世茂国际
608,00650,顺昌集团
609,00651,中海重工
610,00653,卓悦控股
611,00655,香港华人有限公司
612,00656,复星国际
613,00657,环科国际
614,00658,中国高速传动
615,00659,新创建集团
616,00660,伟俊矿业集团
617,00661,中国大冶有色金属
618,00662,亚洲金融
619,00663,金山能源
620,00664,天洋国际一六零三
621,00665,海通国际
622,00666,新工投资
